match_gp,player,market_type,side,line,gp_selection,gp_price,pin_player,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_market,gp_odd_id,pin_fixture_id
LA Rams vs. NY Giants,Malachi Fields,playertotals-receptions,Over,2.5,Malachi Fields (NYG) Plus de 2.5,2.35,"Fields, Malachi",2.17,2.2955223880597013,0.43563068920676207,2.3732119635890836,Total de réceptions Plus/Moins(Incl. Prolongations),4500150597,id1400003171515806
LA Rams vs. NY Giants,Matthew Stafford,playertotals-tdpasses,Over,1.5,Matthew Stafford (LAR) Plus de 1.5,1.5715,"Stafford, Matthew",1.48,1.5648854961832062,0.6390243902439025,0.42268292682925424,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4497680185,id1400003171515806
LA Rams vs. NY Giants,Matthew Stafford,playertotals-passcompletions,Under,21.5,Matthew Stafford (LAR) moins de 21.5,1.8696,"Stafford, Matthew",1.819,1.9233502538071066,0.5199261018738454,-2.794615993665872,"Passes complétées, Joueur (prolongations incluses) ",4497680192,id1400003171515806
LA Rams vs. NY Giants,Jaxson Dart,playertotals-interceptions,Under,0.5,Jaxson Dart (NYG) moins de 0.5,1.7408,"Dart, Jaxson",1.704,1.7999999999999998,0.5555555555555556,-3.2888888888888856,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4509458031,id1400003171515806
LA Rams vs. NY Giants,Odell Beckham Jr.,playertotals-receptions,Over,0.5,Odell Beckham Jr. (NYG) Plus de 0.5,1.7408,"Beckham Jr., Odell",1.714,1.8123222748815166,0.5517782426778243,-3.94644351464436,Total de réceptions Plus/Moins(Incl. Prolongations),4497680345,id1400003171515806
LA Rams vs. NY Giants,Cameron Skattebo,playertotals-rushyards,Over,50.5,Cameron Skattebo (NYG) Plus de 50.5,1.8334,"Skattebo, Cameron",1.819,1.9233502538071066,0.5199261018738454,-4.6767484824492005,Total de yards à la course du joueur Plus/Moins (Incl. Prolongations),4500408063,id1400003171515806
LA Rams vs. NY Giants,Blake Corum,playertotals-rushattempts,Under,10.5,Blake Corum (LAR) moins de 10.5,2.0,"Corum, Blake",1.99,2.101882613510521,0.4757639620653319,-4.847207586933622,Joueur tentative de gain par la course (prolongations incluses),4501193388,id1400003171515806
LA Rams vs. NY Giants,Malik Nabers,playertotals-receptions,Over,5.5,Malik Nabers (NYG) Plus de 5.5,1.9091,"Nabers, Malik",1.917,2.025682182985554,0.49366085578446905,-5.755206022187009,Total de réceptions Plus/Moins(Incl. Prolongations),4500619598,id1400003171515806
LA Rams vs. NY Giants,Colby Parkinson,playertotals-receptions,Over,2.5,Colby Parkinson (LAR) Plus de 2.5,1.5264,"Parkinson, Colby",1.531,1.6379166666666667,0.6105316713304503,-6.808445688120068,Total de réceptions Plus/Moins(Incl. Prolongations),4497681046,id1400003171515806
LA Rams vs. NY Giants,Terrance Ferguson,playertotals-receptions,Over,2.5,Terrance Ferguson (LAR) Plus de 2.5,2.05,"Ferguson, Terrance",2.06,2.201866977829638,0.4541600423953365,-6.897191308956019,Total de réceptions Plus/Moins(Incl. Prolongations),4530161764,id1400003171515806
LA Rams vs. NY Giants,Kyren Williams,playertotals-receptions,Under,2.5,Kyren Williams (LAR) moins de 2.5,1.6667,"Williams, Kyren",1.699,1.7976525821596245,0.5562810133194045,-7.284643510054845,Total de réceptions Plus/Moins(Incl. Prolongations),4497681593,id1400003171515806
LA Rams vs. NY Giants,Kyren Williams,playertotals-rushyards,Over,63.5,Kyren Williams (LAR) Plus de 63.5,1.8334,"Williams, Kyren",1.877,2.0,0.5,-8.330000000000004,Total de yards à la course du joueur Plus/Moins (Incl. Prolongations),4505424266,id1400003171515806
LA Rams vs. NY Giants,Jaxson Dart,playertotals-tdpasses,Under,1.5,Jaxson Dart (NYG) moins de 1.5,1.3847,"Dart, Jaxson",1.432,1.5132616487455197,0.6608242539081004,-8.495665561345334,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4497682137,id1400003171515806
LA Rams vs. NY Giants,Davante Adams,playertotals-receptions,Under,5.5,Davante Adams (LAR) moins de 5.5,1.6061,"Adams, Davante",1.662,1.7554545454545454,0.5696530295183843,-8.508026929052303,Total de réceptions Plus/Moins(Incl. Prolongations),4530161709,id1400003171515806
LA Rams vs. NY Giants,Cameron Skattebo,playertotals-rushattempts,Over,13.5,Cameron Skattebo (NYG) Plus de 13.5,2.0,"Skattebo, Cameron",2.07,2.1896551724137927,0.45669291338582685,-8.66141732283463,Joueur tentative de gain par la course (prolongations incluses),4500737710,id1400003171515806
LA Rams vs. NY Giants,Matthew Stafford,playertotals-interceptions,Over,0.5,Matthew Stafford (LAR) Plus de 0.5,1.9091,"Stafford, Matthew",1.98,2.0921125206839495,0.47798576324808856,-8.74773793830741,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4509458032,id1400003171515806
LA Rams vs. NY Giants,Cameron Skattebo,playertotals-receptions,Over,1.5,Cameron Skattebo (NYG) Plus de 1.5,1.6061,"Skattebo, Cameron",1.671,1.763013698630137,0.5672105672105672,-8.900310800310807,Total de réceptions Plus/Moins(Incl. Prolongations),4500437450,id1400003171515806
LA Rams vs. NY Giants,Cameron Skattebo,playertotals-receptions,Under,1.5,Cameron Skattebo (NYG) moins de 1.5,2.1,"Skattebo, Cameron",2.19,2.3105924596050267,0.4327894327894328,-9.114219114219102,Total de réceptions Plus/Moins(Incl. Prolongations),4500437451,id1400003171515806
LA Rams vs. NY Giants,Matthew Stafford,playertotals-interceptions,Under,0.5,Matthew Stafford (LAR) moins de 0.5,1.7408,"Stafford, Matthew",1.813,1.9156565656565658,0.5220142367519114,-9.127761666227274,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4509458033,id1400003171515806
LA Rams vs. NY Giants,Cameron Skattebo,playertotals-rushattempts,Under,13.5,Cameron Skattebo (NYG) moins de 13.5,1.6667,"Skattebo, Cameron",1.74,1.8405797101449275,0.5433070866141733,-9.447007874015734,Joueur tentative de gain par la course (prolongations incluses),4500737711,id1400003171515806
LA Rams vs. NY Giants,Davante Adams,playertotals-receptions,Over,5.5,Davante Adams (LAR) Plus de 5.5,2.1,"Adams, Davante",2.2,2.3237063778580027,0.4303469704816157,-9.627136198860697,Total de réceptions Plus/Moins(Incl. Prolongations),4530161708,id1400003171515806
LA Rams vs. NY Giants,Kyren Williams,playertotals-rushyards,Under,63.5,Kyren Williams (LAR) moins de 63.5,1.8,"Williams, Kyren",1.877,2.0,0.5,-9.999999999999998,Total de yards à la course du joueur Plus/Moins (Incl. Prolongations),4505424267,id1400003171515806
LA Rams vs. NY Giants,Jaxson Dart,playertotals-tdpasses,Over,1.5,Jaxson Dart (NYG) Plus de 1.5,2.65,"Dart, Jaxson",2.79,2.948324022346369,0.33917574609189954,-10.118427285646625,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4497682136,id1400003171515806
LA Rams vs. NY Giants,Kyren Williams,playertotals-receptions,Over,2.5,Kyren Williams (LAR) Plus de 2.5,2.0,"Williams, Kyren",2.13,2.2536786344908775,0.4437189866805954,-11.25620266388092,Total de réceptions Plus/Moins(Incl. Prolongations),4497681592,id1400003171515806
LA Rams vs. NY Giants,Terrance Ferguson,playertotals-receptions,Under,2.5,Terrance Ferguson (LAR) moins de 2.5,1.625,"Ferguson, Terrance",1.714,1.8320388349514563,0.5458399576046635,-11.301006889242181,Total de réceptions Plus/Moins(Incl. Prolongations),4530161765,id1400003171515806
LA Rams vs. NY Giants,Malik Nabers,playertotals-receptions,Under,5.5,Malik Nabers (NYG) moins de 5.5,1.7408,"Nabers, Malik",1.869,1.974960876369327,0.506339144215531,-11.85648177496038,Total de réceptions Plus/Moins(Incl. Prolongations),4500619599,id1400003171515806
LA Rams vs. NY Giants,Colby Parkinson,playertotals-receptions,Under,2.5,Colby Parkinson (LAR) moins de 2.5,2.25,"Parkinson, Colby",2.4,2.5676028739386023,0.3894683286695497,-12.369626049351313,Total de réceptions Plus/Moins(Incl. Prolongations),4497681047,id1400003171515806
LA Rams vs. NY Giants,Blake Corum,playertotals-rushattempts,Over,10.5,Blake Corum (LAR) Plus de 10.5,1.6667,"Corum, Blake",1.806,1.9075376884422108,0.5242360379346681,-12.625579557428868,Joueur tentative de gain par la course (prolongations incluses),4501193387,id1400003171515806
LA Rams vs. NY Giants,Cameron Skattebo,playertotals-rushyards,Under,50.5,Cameron Skattebo (NYG) moins de 50.5,1.8,"Skattebo, Cameron",1.97,2.0830126443100605,0.48007389812615464,-13.586698337292159,Total de yards à la course du joueur Plus/Moins (Incl. Prolongations),4500408064,id1400003171515806
LA Rams vs. NY Giants,Odell Beckham Jr.,playertotals-receptions,Under,0.5,Odell Beckham Jr. (NYG) moins de 0.5,1.9091,"Beckham Jr., Odell",2.11,2.2310385064177365,0.44822175732217573,-14.429984309623434,Total de réceptions Plus/Moins(Incl. Prolongations),4497680346,id1400003171515806
LA Rams vs. NY Giants,Matthew Stafford,playertotals-passcompletions,Over,21.5,Matthew Stafford (LAR) Plus de 21.5,1.7693,"Stafford, Matthew",1.97,2.0830126443100605,0.48007389812615464,-15.060525204539454,"Passes complétées, Joueur (prolongations incluses) ",4497680191,id1400003171515806
LA Rams vs. NY Giants,Jaxson Dart,playertotals-interceptions,Over,0.5,Jaxson Dart (NYG) Plus de 0.5,1.9091,"Dart, Jaxson",2.13,2.25,0.4444444444444445,-15.151111111111105,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4509458030,id1400003171515806
LA Rams vs. NY Giants,Malachi Fields,playertotals-receptions,Under,2.5,Malachi Fields (NYG) moins de 2.5,1.4762,"Fields, Malachi",1.675,1.771889400921659,0.5643693107932379,-16.68780234070222,Total de réceptions Plus/Moins(Incl. Prolongations),4500150598,id1400003171515806
LA Rams vs. NY Giants,Matthew Stafford,playertotals-tdpasses,Under,1.5,Matthew Stafford (LAR) moins de 1.5,2.15,"Stafford, Matthew",2.62,2.77027027027027,0.36097560975609755,-22.390243902439032,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4497680186,id1400003171515806
